tweet_id,keyword,tweet_text_raw,text_clean,disaster_class,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
3936,destroyed,There is a reason why Trump loves the poorly educated. Only they would believe he actually saved pre-existing conditio…,there is a reason why trump loves the poorly educated. only they would believe he actually saved pre-existing conditio…,Non-disaster,0.19181998074054718,0.3859698176383972,0.4222102463245392,0.230390265583992,Positive
3949,destroyed,'A Hindu cannot be a Jinnah. Not a single Hindu king destroyed a mosque or a temple. A Hindu is always secular &amp; does not att…,'a hindu cannot be a jinnah. not a single hindu king destroyed a mosque or a temple. a hindu is always secular &amp; does not att…,Non-disaster,0.5457895398139954,0.42660990357398987,0.027600524947047234,-0.5181890148669481,Negative
3952,destroyed,The streets of Iran are filled with thankful people who are very glad a madman has been destroyed. They are a…,the streets of iran are filled with thankful people who are very glad a madman has been destroyed. they are a…,Non-disaster,0.02826591394841671,0.075243279337883,0.8964908123016357,0.868224898353219,Positive
3956,destroyed,"Nowadays, Sid’s game is completely being destroyed by Sana! Just like Diandra messed up Gautam’s game for a week! All we se…","nowadays, sid’s game is completely being destroyed by sana! just like diandra messed up gautam’s game for a week! all we se…",Non-disaster,0.8784031867980957,0.11346450448036194,0.008132288232445717,-0.87027089856565,Negative
3961,destroyed,"If AJY was found out that he’s not guilty, then why X1 need to disband? From the start they didn’t deserve to bear all this shi…","if ajy was found out that he’s not guilty, then why x1 need to disband? from the start they didn’t deserve to bear all this shi…",Non-disaster,0.8510561585426331,0.142572820186615,0.006371004041284323,-0.8446851545013487,Negative
3964,destroyed,Government set to revise total number of hectares destroyed during bushfire season to 17 million after millions of hectar…,government set to revise total number of hectares destroyed during bushfire season to 17 million after millions of hectar…,Disaster-related,0.4126768112182617,0.5713428854942322,0.015980377793312073,-0.39669643342494965,Neutral
3980,destruction,she has aspergers and has helped more individuals and let many of the youth and adults to take action towards climate chan…,she has aspergers and has helped more individuals and let many of the youth and adults to take action towards climate chan…,Non-disaster,0.008268171921372414,0.30758267641067505,0.6841491460800171,0.6758809741586447,Positive
3983,destruction,"Hours of searching through nothing but death and destruction, then we found you and it was all worth it #AustralianFir…","hours of searching through nothing but death and destruction, then we found you and it was all worth it #australianfir…",Non-disaster,0.6531996726989746,0.24337013065814972,0.10343026369810104,-0.5497694090008736,Negative
3993,destruction,"$TSLA More stupid than the other. Capital destruction at its finest. In 2y Tesla is trading below 100, https://t.co/vw9NUQIKcy","$tsla more stupid than the other. capital destruction at its finest. in 2y tesla is trading below 100, url",Non-disaster,0.913916289806366,0.07548093795776367,0.01060278620570898,-0.903313503600657,Negative
3994,destruction,"As we grapple w. mass extinction of species, destruction of cities &amp; displacement of millions due to natural disasters, th…","as we grapple w. mass extinction of species, destruction of cities &amp; displacement of millions due to natural disasters, th…",Non-disaster,0.7812513113021851,0.20777925848960876,0.010969454422593117,-0.7702818568795919,Negative
3995,destruction,At our weekly meeting tonight we will meet representatives of who will answer our questions about the des…,at our weekly meeting tonight we will meet representatives of who will answer our questions about the des…,Non-disaster,0.004482498858124018,0.9177303910255432,0.07778707146644592,0.0733045726083219,Neutral
4002,destruction,Everytime I see them it reminds me how worthless and foul are these creatures. And how fool are we that let them ruined the wh…,everytime i see them it reminds me how worthless and foul are these creatures. and how fool are we that let them ruined the wh…,Non-disaster,0.950647234916687,0.044392939656972885,0.004959851037710905,-0.9456873838789761,Negative
4005,destruction,Antonio Brown’s self-destruction dey pain. Idk why.,antonio brown’s self-destruction dey pain. idk why.,Non-disaster,0.902254045009613,0.09269679337739944,0.005049191415309906,-0.8972048535943031,Negative
4012,destruction,There's nothing more frustrating than a polluting fossil-fuel-based company failing to make money out of their work. I mea…,there's nothing more frustrating than a polluting fossil-fuel-based company failing to make money out of their work. i mea…,Non-disaster,0.9406169056892395,0.053002338856458664,0.006380719598382711,-0.9342361860908568,Negative
4029,detonate,When Harry swaps places with aj to stay behind and detonate the bomb and says look after my little girl in armogedd… https://t.co/4E7nTZEjlZ,when harry swaps places with aj to stay behind and detonate the bomb and says look after my little girl in armogedd… url,Non-disaster,0.07452329993247986,0.868200421333313,0.057276297360658646,-0.017247002571821213,Neutral
4033,detonate,"Admiral Cornhole about the unexploded torpedo: ""Looks bad, secondary detonation has started. I'd say about 15 minut… https://t.co/580kkW55Vq","admiral cornhole about the unexploded torpedo: ""looks bad, secondary detonation has started. i'd say about 15 minut… url",Non-disaster,0.8966525793075562,0.09749317914247513,0.005854215007275343,-0.8907983643002808,Negative
4037,detonate,Stuck in between picking impact bomb to detonate the vulcan shield or taking C4 to play vertical / stop smoke-planting,stuck in between picking impact bomb to detonate the vulcan shield or taking c4 to play vertical / stop smoke-planting,Non-disaster,0.38574519753456116,0.5836803317070007,0.03057447262108326,-0.3551707249134779,Neutral
4047,detonate,"#The40YearPlaylist #962 THAT PETROL EMOTION (Derry, Northern Ireland and London) 🇬🇧 #ThatPetrolEmotion… https://t.co/pqL0wnJ2ne","#the40yearplaylist #962 that petrol emotion (derry, northern ireland and london) 🇬🇧 #thatpetrolemotion… url",Non-disaster,0.008776208385825157,0.8458425402641296,0.14538119733333588,0.13660498894751072,Neutral
4055,detonate,If it detects that the wielder is a titanic dumkopf the energy spheres will detonate befo… https://t.co/PyRJXSNnP6,if it detects that the wielder is a titanic dumkopf the energy spheres will detonate befo… url,Non-disaster,0.5674790143966675,0.4144151508808136,0.01810586452484131,-0.5493731498718262,Negative
4059,detonate,lmao that would just instantly detonate craniums in the neoliberal world. Bernie's too good to do a mass murder tho.,lmao that would just instantly detonate craniums in the neoliberal world. bernie's too good to do a mass murder tho.,Non-disaster,0.7973875403404236,0.16534972190856934,0.03726267069578171,-0.7601248696446419,Negative
4065,detonate,1) evacuate austrailia 2) gather up the combined nuclear stockpile of the world instead of shooting them at each o… https://t.co/UJlMGcdVrz,1) evacuate austrailia 2) gather up the combined nuclear stockpile of the world instead of shooting them at each o… url,Non-disaster,0.22158001363277435,0.7539260983467102,0.024493932723999023,-0.19708608090877533,Neutral
4067,detonate,"the classic bomb inside the creature (?, ""if you use it against me, I'm going to detonate it"", well, maybe not","the classic bomb inside the creature (?, ""if you use it against me, i'm going to detonate it"", well, maybe not",Non-disaster,0.5795996785163879,0.3865411877632141,0.03385916352272034,-0.5457405149936676,Negative
4082,detonate,They will have a nuke soon. Why do you think UK wants to leave the EU... Migrants bring pro… https://t.co/QwUJQgJxyL,they will have a nuke soon. why do you think uk wants to leave the eu... migrants bring pro… url,Non-disaster,0.6673219799995422,0.32058456540107727,0.012093410827219486,-0.6552285691723228,Negative
4086,devastated,Our country has been devastated by bushfires &amp; we need your help! 🔥 So that's why we're proud to announce The Down-Unde…,our country has been devastated by bushfires &amp; we need your help! 🔥 so that's why we're proud to announce the down-unde…,Disaster-related,0.06954221427440643,0.2429662048816681,0.6874916553497314,0.617949441075325,Positive
4087,devastated,Yea it was really hard for me because I started stanning 3 months before that happened. I was so d… https://t.co/ckqLZANKrT,yea it was really hard for me because i started stanning 3 months before that happened. i was so d… url,Non-disaster,0.7468471527099609,0.23181265592575073,0.021340224891901016,-0.7255069278180599,Negative
4089,devastated,"Jae: “Do you play guitar, a little?” Amaya: “No, I just love you” HIS REACTION😭😭😭 I’M DEVASTATED😫♥️ https://t.co/w76RMVm4jV","jae: “do you play guitar, a little?” amaya: “no, i just love you” his reaction😭😭😭 i’m devastated😫♥️ url",Non-disaster,0.019816022366285324,0.0985923781991005,0.8815915584564209,0.8617755360901356,Positive
4100,devastated,"As immature as it may sound, I would be devastated, like ur suppose to be my best/friend were u guys talking behind my Bak? Wh…","as immature as it may sound, i would be devastated, like ur suppose to be my best/friend were u guys talking behind my bak? wh…",Non-disaster,0.9076501727104187,0.0854882150888443,0.006861633155494928,-0.9007885395549238,Negative
4104,devastated,I’m devastated https://t.co/RsmqbsEGki,i’m devastated url,Non-disaster,0.8835681080818176,0.10150567442178726,0.014926266856491566,-0.8686418412253261,Negative
4126,devastation,It blows my mind every single time I'm reminded that both Ireland and the Scottish Highlands had higher populations in…,it blows my mind every single time i'm reminded that both ireland and the scottish highlands had higher populations in…,Non-disaster,0.6432695388793945,0.32381802797317505,0.03291243687272072,-0.6103571020066738,Negative
4142,disaster,Iran’s President Hassan Rouhani said on Tuesday that everyone responsible for the accidental shooting down of a Ukr… https://t.co/PS2nHWJjdL,iran’s president hassan rouhani said on tuesday that everyone responsible for the accidental shooting down of a ukr… url,Disaster-related,0.35928356647491455,0.6276893019676208,0.013027091510593891,-0.34625647496432066,Neutral
4146,disaster,"My mind is a disaster rn. We get DK and Levanter in English, I get to see Monsta X (which also means I get to see K… https://t.co/eHZJ2eULT7","my mind is a disaster rn. we get dk and levanter in english, i get to see monsta x (which also means i get to see k… url",Non-disaster,0.24092766642570496,0.5446698665618896,0.2144024819135666,-0.026525184512138367,Neutral
