id,keyword,text,target
4964,engulfed,i love not replying to administrators’ emails because they assume you’re so engulfed by life that they just do what… https://t.co/QjaR0s5DGh,0
4984,epicentre,If capitalism constantly continually caused troubling pain to same epicentre and they cho… https://t.co/vmylA5tPeC,0
4989,epicentre,10 years ago today at 4:53pm a 7.0 earthquake struck Haiti 🇭🇹 The épicentre was close to Léogâne. It hit as people were le…,1
5002,epicentre,"Just say it. Australia is run by a propaganda mill in Murdoch. All 3 ‘leaders’ of the UK, US &amp; Aus were…",0
5006,epicentre,Hunh. Turns out the epicentre of this morning's earthquake was mere miles from our place. I guess that's why the pr… https://t.co/rFDx59emTL,1
5009,epicentre,Funny story about today’s earthquake: Natural Resources Canada says its epicentre was just south of the U.S. border… https://t.co/841luXWTmQ,1
5017,epicentre,So excited for Unknown Artists Band Live at the Epicentre Jan 24th! You can grab your tickets HERE&gt;… https://t.co/IZGIvKfNmb,0
5018,evacuate,"Yes, we’ve had fires. But never on this scale. We’ve never had fires that wiped out one BILLION animals. We’ve never…",0
5028,evacuate,Experts warned that the Taal volcano eruption could get worse and plans are being made to evacuate hundreds of thousands more…,1
5030,evacuate,We are the one who evacuate from Taal Eruption. And we felt all the struggles while evac. And thanks GOD we all safe. 😭…,0
5038,evacuate,"PLEASE BRING YOUR PETS WHEN YOU EVACUATE, THEY NEED A SAFE PLACE TOO!",0
5041,evacuate,retweet please. May this effort give the way to sisters and daughters to evacuate herself from this fake jungle.,0
5044,evacuate,"The lake volcano, already spewing thick layers of ash onto Manila, could violently erupt within “hours or days”, pr… https://t.co/hvDpWXJU9N",1
5053,evacuate,INDONESIA #Jakarta city govt spent more money on Formula E electric car race than flood prevention efforts as death toll from…,0
5061,evacuated,"‼️BREAKING: Valverde's belongings have been evacuated from the Ciutat Esportiva. Tomorrow, he will say goodbye to the playe…",0
5085,evacuation,Twitter peeps i need your help po. Even though affected din kami I just wanted to help kahit sa maliit na paraan. Buy my…,0
5086,evacuation,a local veterinarian taking care of the horses from the volcano island. they are currently being treated here in an evacuat…,1
5088,evacuation,"Darna, here are the updated list of evacuation centers in Batangas and organizations that collect donations in…",0
5092,evacuation,"Matteo Guidicelli @ City Evacuation Center Poblacion 3, City of Sto. Tomas, Batangas 💖 Thankyou &amp; Godbless po! 🙏 Real life…",0
5101,evacuation,I sincerely hope that the people will heed to the call of PHIVOLCS and the LGUs regarding evacuation and other measures.…,0
5105,evacuation,The current situation of our province saddens us a lot. and I are knocking doors to all PH armys and armys w…,0
5106,evacuation,"PLEASE RETWEET Anyone who wants to donate for the evacuees, may isang old resort na nagsilbing evacuation area po ng ating m…",0
5114,evacuation,Psychologists are also needed in evacuation areas for the conduct of psychological first aid,0
5132,explode,Shhhhh Miri don’t drop too many facts at once his brain might explode,0
5137,explode,"Sure I have body issues, I can't explode into a thousand bats.",0
5143,explode,#photography Get my FREE eBook - https://t.co/UAh9I9RCXI Photographer Noah Kalina Has Shot a Selfie Every Day for 2… https://t.co/qzyaS2Wydy,0
5147,exploded,My heart exploded so my feelings just been running wild 🏃🏾‍♂️,0
5151,exploded,¡Feliz Navidad ! I discovered you early 2019 where your follower count EXPLODED !! Am a fan of your beefy hot…,0
5165,exploded,"Walked into the office, was about to set up and my laptop/battery exploded",1
5169,exploded,"On the stretcher, hearts exploded. Minutes left, a nurse holds his hand. 'u no I wud'",0
5172,explosion,Two Belgian soldiers currently serving in #Mali were injured when their vehicle Dingo II (MPPV) drove over an Improvise…,1
5174,explosion,Look beyond the headline. It is really worth reading this quick article to appreciate just how staggeringly LOUD L… https://t.co/r2yZqtpuAi,0
5188,explosion,nobody: absolutely nobody: every YouTuber ever: so a few people asked for this video 😂 *edit in 100 comments of p…,0
5195,explosion,"I'm not the gf who takes effort to do "" explosion box , reasons why ily , open when.. "" I'm sucha lazyyyyyy girl !! Even in this 🤣 ! Ugh",0
5199,explosion,President Duterte flew back to Manila from Davao City this morning. Sen. Bong Go said they were the first to land in Manila…,0
5208,explosion,Canal Blue TME now live in the Torque GT showroom... https://t.co/XfrEsK24UE In the past few years we’ve witnessed an explosi…,0
5218,eyewitness,I'm always skeptical about eyewitness testimony eve… https://t.co/9fuheOcD8g,0
5219,eyewitness,People have talked about the “five observables“....but back in 2014 The members of ITF put together their own list of…,0
5220,eyewitness,"If you are not an eyewitness, you are a false witness (Exodus 20:16). If you didn’t see it, you shouldn’t be gossippin…",0
5225,eyewitness,"Akira Kurosawa's movie, which told conflicting versions of four eyewitness accounts of a murder and rape in 8th century Japan, won…",0
5232,eyewitness,. investigates whether changes could be coming for officers who are supposed to help keep your children safe at school.…,0
5244,eyewitness,"Trump has the power to end this ""never-ending charade"" by not withhold… https://t.co/0WD9EEFWm6",0
5252,eyewitness,New eyewitness has stepped forward to testify. https://t.co/BiQElyoHIm,0
5256,eyewitness,BREAKING NEWS: Four people found dead in Florida and there could be possible ties to Connecticut. The latest on tha… https://t.co/DkDS7LqagW,1
5257,eyewitness,A Woman Claimed She Recruited a 13-Year-Old Girl for Donald Trump and Jeffrey Epstein to Rape – Deep South Voice. Deta…,0
5268,eyewitness,https://t.co/Pvel8bisjz. The latest on the investigation tonight on Eyewitness News at 11.,0
5271,eyewitness,Listen to this eyewitness on the border: “They were the worst conditions that I’ve ever seen in the United States of Americ…,0
5279,eyewitness,Get your news from overnight and weather and traffic before you head out the door in the morning! Watch Eyewitness News This Mor…,0
5283,famine,"The famine is over, fenians, why don't you go home 😤😤😤 https://t.co/RT8AGvT8TQ",0
5295,famine,This world is ending Earthquakes Floods Half of Australia on fire Locusts in Somalia Ethiopia &amp; Kenya Trump about to star…,0
5297,famine,2010-19 seasons have been such a strange decade for the #49ers 80-79-1 record Four 10 win seasons Five 10 loss seasons F…,0
5302,famine,"GOD SAYS SCOTLAND, IRELAND,ENGLAND TOLERATE EACH OTHER, QUESTION ALL REMEMBER GREAT IRISH POTATO FAMINE,ENGLAND STA… https://t.co/VOoYshDAqV",0
5307,famine,President Edgar Lungu told journalists his buying military weap…,0
5312,famine,"Riff Rundown: Between the Buried and Me's ""Famine Wolf"" https://t.co/mxumEisuCu",0
5322,fatal,"Blackmail, intrigue, forbidden love interests &amp; a near fatal mantra gone wrong, stretch the bonds of friendship like never b…",0
5328,fatal,Fatal shootings by police in 2018: 🇮🇸-0 🇫🇮-3 🇸🇪-6 🇫🇷-26 🇨🇦-36 🇺🇸-992 Imagine: Walter Scott—and so many others—would be al…,0
5329,fatal,The #EU continues its suicidal actions. This inflexible approach is likely fatal - but ‘principals’ Brexit latest:… https://t.co/t9xoVSYYLv,0
5333,fatal,Boeing's new chief executive David Calhoun assumed the job yesterday as the US planemaker battles to recover from t… https://t.co/sC69VeWeMB,0
5347,fatal,"At the Embassy of Ukraine in Dublin, President Higgins today signed the book of condolence for the victims of the fatal c…",0
5374,fatalities,"“This time, we did not set our goals based on human fatalities, [because] our goal was not to kill the enemy’s sold… https://t.co/7VmyMKYEiH",0
5379,fatalities,Congratulations to the city of Oslo where there were no bike or pedestrian fatalities for the entire year of 2019! Incred…,0
5383,fatalities,"on a show about police fatalities they asked 2 widows, one old one young, about their grief which on… https://t.co/smdkMSkZdT",0
5391,fatalities,I've heard it's touched places throughout the UK....but thankfully no reports of any injuries or f… https://t.co/MQqACO4S11,0
5399,fatalities,"REMINDER: Come to a COMPLETE stop before moving past a stop sign. Between 2014 and 2018, there were over 3,200 collisions…",0
5415,fatalities,"On the flip side, if we compare the 2003 low in pedestrian/cycling fatalities to today (in the US), we have… https://t.co/y9urqaVy9c",0
5419,fatalities,"Our very own Kari Schlosshauer of , speaking on behalf of us at GTT. ""What does it mean for us to lead w…",0
5427,fatality,Current outbreak in Malaysia are influenza and dengue. Both can lead to fatality if not treated in early stage. Stay sa…,1
5429,fatality,"Many UK crime scenes are burglaries; other forensic or crime scenes need more consideration, if there was violence… https://t.co/dq2BSTnssZ",0
5436,fatality,This should also apply to the tens of thousands of children and young people who local authorities neglected from the ea…,0
5438,fatality,Name: Ceasar Weldon • City: North Charleston • Date: 12/15/15 • Cause of Death:… https://t.co/Bbs1lZiAM6,1
5449,fatality,This should also apply to the tens of thousands of children and young people who local authorities neglected from t… https://t.co/mZBHAVUNpE,0
5466,fatality,How much is big tobacco and big pharma paying you to push this ludicrous nonsense? Anyone that thin… https://t.co/nfFmiSCkt7,0
5476,fatality,I can't help it....I am HURTINGGGG y'all hear me? https://t.co/N4QTpsoY48,0
5498,fear,"A quote from ""Unresolved grief, shame and fear can accumulate throughout one's life, and impede, constrict…",0
5520,fear,"The case is now pending in appeal in a high court. Qs remain: who killed Sohrabuddin, Tulsiram Prajapati and crucially…",1
5521,fear,Wow! I fear fear. Nothing we do that does not speak out.,0
5536,fear,Hope is the only thing stronger then fear. https://t.co/cXK06znOY2,0
5552,fear,1) Haya from Qubool Hai- She taught us that love needs no words or language. She showed us that fear does not makes you…,0
5563,fire,"Sorry bro, but when I fire up my Xbox Series X and plug in my 4TB hard drive it will… https://t.co/qcWh88MzGT",0
5568,fire,2 TYPES OF FIRE EXTINGUISHER BOBBY CURL STRAIGHT https://t.co/7g85ZNCf3Z,0
5569,fire,"Today in 2009 Corporal Danny Winter, aged 28 from Stockport and of 45 Commando Royal Marines, was tragically killed by '…",0
5577,fire,GROW YOUR TWITTER ACCOUNT NOW 🔥100 Retweet = 150 Followers🔥 🔥200 Retweet = 300 Followers🔥 🔥300 Retweet = 500 Followers🔥 🔥40…,0
5602,fire,"If the Astros can fire AJ Hinch and Jeff Luhnow after the run they've had, the Texans need to get to firing Bill O'Brien right n…",0
5615,fire,"If u want Mercy's reality show or YouTube channel in the future, Encourage her by watching the videos on YouTube that s…",0
